mission_id,drone_id,mission_date,mission_start_time,manufacturer,mission_type,battery_health_pct,battery_start_pct,wind_speed_mps,signal_strength_pct,gps_accuracy_m,payload_utilization_pct,maintenance_due,days_since_last_service,operator_experience_years,maintenance_risk,wind_risk,signal_risk,gps_risk,battery_risk,start_battery_risk,payload_risk,service_risk,ai_schedule_risk_score,schedule_priority
MSN-2025-001420,DRN-0564,2025-03-20,04:16:55,Parrot,Network Site Survey,100.0,97.55,1.98,88.84,0.99,23.98,No,21,4.9,0,0.132,0.0,0.196,0.0,0.0,0.2398,0.175,9.316400000000002,High priority / low risk
MSN-2022-003767,DRN-0205,2022-02-24,18:07:50,DJI,Crop Health Survey,87.33,88.29,3.0,82.73,0.3,10.22,No,22,2.0,0,0.2,0.0567499999999999,0.0,0.08900000000000005,0.0,0.10220000000000001,0.18333333333333332,9.318433333333335,High priority / low risk
MSN-2024-013864,DRN-0127,2024-08-28,06:27:56,Parrot,Crop Health Survey,89.64,89.13,3.21,91.97,0.78,10.97,No,24,3.6,0,0.214,0.0,0.11200000000000002,0.011999999999999981,0.0,0.1097,0.2,9.3216,High priority / low risk
MSN-2023-011437,DRN-0160,2023-10-28,20:55:51,Autel,Search and Rescue,99.12,85.26,0.9,80.19,0.34,17.8,No,53,3.1,0,0.060000000000000005,0.12025000000000005,0.0,0.0,0.0,0.17800000000000002,0.44166666666666665,9.325166666666668,High priority / low risk
MSN-2024-013729,DRN-0332,2024-09-23,19:07:15,Autel,Search and Rescue,97.95,98.44,3.6,79.67,0.5,19.61,No,1,6.2,0,0.24000000000000002,0.13324999999999995,0.0,0.0,0.0,0.1961,0.008333333333333333,9.330633333333333,High priority / low risk
MSN-2023-002972,DRN-0107,2023-02-10,10:21:28,DJI,Site Survey,87.94,89.68,3.73,86.43,0.44,7.08,No,28,7.1,0,0.24866666666666667,0.0,0.0,0.06866666666666674,0.0,0.0708,0.23333333333333334,9.331733333333334,High priority / low risk
MSN-2022-000431,DRN-0122,2022-01-04,22:47:15,Custom,Solar Farm Inspection,95.99,96.98,0.84,88.63,1.12,15.26,No,41,5.1,0,0.056,0.0,0.24800000000000005,0.0,0.0,0.15259999999999999,0.3416666666666667,9.341466666666667,High priority / low risk
MSN-2021-006549,DRN-0438,2021-10-25,17:14:37,Custom,Network Site Survey,99.6,89.34,0.83,80.07,0.55,8.97,No,59,1.6,0,0.05533333333333333,0.12325000000000016,0.020000000000000018,0.0,0.0,0.0897,0.49166666666666664,9.350100000000003,High priority / low risk
MSN-2025-010291,DRN-0535,2025-01-05,14:43:52,Custom,Road Survey,99.02,97.87,2.99,85.18,1.15,16.56,No,0,4.7,0,0.19933333333333333,0.0,0.25999999999999995,0.0,0.0,0.1656,0.0,9.350133333333332,High priority / low risk
MSN-2022-002094,DRN-0514,2022-05-31,05:42:55,DJI,Emergency Response,97.25,95.87,4.75,97.28,0.29,23.55,No,6,2.6,0,0.31666666666666665,0.0,0.0,0.0,0.0,0.23550000000000001,0.05,9.350666666666669,High priority / low risk
MSN-2022-006243,DRN-0217,2022-05-18,16:26:23,Custom,Warehouse Transfer,86.65,93.49,1.84,96.17,0.59,50.03,No,7,4.8,0,0.12266666666666667,0.0,0.03599999999999999,0.11166666666666648,0.0,0.5003,0.058333333333333334,9.351733333333332,High priority / low risk
MSN-2023-012997,DRN-0745,2023-11-22,08:21:53,Custom,Precision Spraying,85.61,97.76,2.36,92.28,0.77,26.02,No,3,2.0,0,0.15733333333333333,0.0,0.10800000000000001,0.14633333333333334,0.0,0.2602,0.025,9.3536,High priority / low risk
MSN-2025-013656,DRN-0180,2025-01-15,04:16:41,Custom,Road Survey,93.04,86.45,3.61,77.66,0.56,3.23,No,2,6.0,0,0.24066666666666667,0.18350000000000008,0.02400000000000002,0.0,0.0,0.0323,0.016666666666666666,9.358733333333333,High priority / low risk
MSN-2024-007574,DRN-0579,2024-09-04,16:04:47,Custom,Stockpile Measurement,99.2,81.14,1.18,88.84,0.61,5.4,No,79,2.3,0,0.07866666666666666,0.0,0.044,0.0,0.0,0.054000000000000006,0.6583333333333333,9.362,High priority / low risk
MSN-2025-007396,DRN-0401,2025-03-24,01:46:30,Custom,Tower Inspection,92.39,85.39,3.12,85.16,0.46,32.76,No,26,2.3,0,0.20800000000000002,0.0,0.0,0.0,0.0,0.3276,0.21666666666666667,9.363466666666667,High priority / low risk
MSN-2021-001303,DRN-0426,2021-02-19,22:35:22,Parrot,Crop Health Survey,90.55,87.35,2.16,84.35,1.03,11.72,No,24,7.5,0,0.14400000000000002,0.016250000000000143,0.21200000000000002,0.0,0.0,0.11720000000000001,0.2,9.366100000000003,High priority / low risk
MSN-2022-010712,DRN-0436,2022-10-08,16:47:30,Autel,Field Mapping,100.0,92.43,1.25,99.58,0.35,4.64,No,86,7.3,0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0464,0.7166666666666667,9.3712,High priority / low risk
MSN-2023-000381,DRN-0292,2023-05-06,01:41:03,Parrot,Construction Progress,100.0,96.25,1.76,93.15,0.74,14.0,No,52,7.0,0,0.11733333333333333,0.0,0.096,0.0,0.0,0.14,0.43333333333333335,9.378666666666668,High priority / low risk
MSN-2023-010160,DRN-0578,2023-06-08,04:11:17,DJI,Bridge Inspection,85.3,83.79,3.73,83.65,0.44,4.47,No,9,2.2,0,0.24866666666666667,0.033749999999999857,0.0,0.15666666666666676,0.0,0.0447,0.075,9.3791,High priority / low risk
MSN-2022-009866,DRN-0769,2022-08-17,06:51:26,Custom,Safety Monitoring,93.85,81.68,2.46,95.8,0.96,0.42,No,38,3.5,0,0.164,0.0,0.184,0.0,0.0,0.0042,0.31666666666666665,9.384266666666669,High priority / low risk
MSN-2024-008655,DRN-0675,2024-07-09,14:33:51,Custom,Field Mapping,93.64,92.64,3.5,84.07,0.48,2.08,No,44,6.8,0,0.23333333333333334,0.02325000000000017,0.0,0.0,0.0,0.0208,0.36666666666666664,9.384900000000004,High priority / low risk
MSN-2022-012467,DRN-0660,2022-03-09,02:22:18,DJI,Safety Monitoring,90.83,84.78,1.22,81.25,1.3,17.9,No,0,5.6,0,0.08133333333333333,0.09375,0.32,0.0,0.0,0.179,0.0,9.388833333333334,High priority / low risk
MSN-2023-002666,DRN-0405,2023-02-22,10:31:36,Custom,Thermal Inspection,88.68,91.36,1.05,99.45,1.44,1.75,No,22,7.5,0,0.07,0.0,0.376,0.043999999999999775,0.0,0.0175,0.18333333333333332,9.39333333333333,High priority / low risk
MSN-2023-012019,DRN-0509,2023-11-10,19:05:46,Custom,Safety Monitoring,89.79,81.18,4.0,94.18,0.6,28.64,No,7,1.9,0,0.26666666666666666,0.0,0.039999999999999994,0.006999999999999792,0.0,0.2864,0.058333333333333334,9.399199999999997,High priority / low risk
MSN-2023-011234,DRN-0578,2023-01-27,11:49:23,Custom,Wind Turbine Inspection,96.75,96.28,2.9,98.8,0.53,10.15,No,50,1.3,0,0.19333333333333333,0.0,0.01200000000000001,0.0,0.0,0.1015,0.4166666666666667,9.4,High priority / low risk
MSN-2025-014104,DRN-0239,2025-01-06,20:40:40,Autel,Road Survey,99.18,97.46,0.56,92.99,1.3,0.29,No,49,0.5,0,0.037333333333333336,0.0,0.32,0.0,0.0,0.0029,0.4083333333333333,9.407866666666667,High priority / low risk
MSN-2024-010494,DRN-0305,2024-06-20,02:38:02,DJI,Safety Monitoring,99.02,98.71,5.22,98.8,0.29,15.76,No,6,2.8,0,0.348,0.0,0.0,0.0,0.0,0.1576,0.05,9.416799999999999,High priority / low risk
MSN-2021-002726,DRN-0234,2021-07-11,00:18:19,Custom,Tower Inspection,96.28,99.93,3.17,80.28,0.16,8.05,No,24,8.4,0,0.21133333333333332,0.11799999999999997,0.0,0.0,0.0,0.0805,0.2,9.417333333333334,High priority / low risk
MSN-2025-013725,DRN-0688,2025-03-26,16:25:12,Custom,Site Survey,93.97,93.56,2.09,82.38,1.09,9.83,No,13,6.4,0,0.13933333333333334,0.06550000000000011,0.23600000000000004,0.0,0.0,0.0983,0.10833333333333334,9.418066666666668,High priority / low risk
MSN-2023-007762,DRN-0142,2023-07-12,21:51:53,Autel,Road Survey,92.05,85.69,2.0,83.56,0.91,0.58,No,42,2.6,0,0.13333333333333333,0.03599999999999994,0.164,0.0,0.0,0.0058,0.35,9.423733333333333,High priority / low risk
MSN-2023-006010,DRN-0650,2023-01-14,13:18:33,Parrot,Wind Turbine Inspection,97.25,83.7,2.37,83.23,0.9,26.0,No,10,8.4,0,0.158,0.0442499999999999,0.16,0.0,0.0,0.26,0.08333333333333333,9.425833333333332,High priority / low risk
MSN-2026-009134,DRN-0580,2026-04-08,09:05:51,Custom,Medical Delivery,94.07,85.14,4.55,82.54,0.36,2.0,No,18,8.1,0,0.30333333333333334,0.061499999999999846,0.0,0.0,0.0,0.02,0.15,9.440333333333331,High priority / low risk
MSN-2022-014701,DRN-0602,2022-05-19,14:34:32,Autel,Tower Inspection,92.66,87.98,4.45,96.05,0.33,34.36,No,2,3.8,0,0.2966666666666667,0.0,0.0,0.0,0.0,0.3436,0.016666666666666666,9.442133333333333,High priority / low risk
MSN-2022-004947,DRN-0661,2022-08-23,00:25:10,Custom,Tower Inspection,99.89,88.29,1.09,92.34,0.28,15.81,No,79,6.5,0,0.07266666666666667,0.0,0.0,0.0,0.0,0.15810000000000002,0.6583333333333333,9.446800000000001,High priority / low risk
MSN-2026-012279,DRN-0699,2026-01-23,15:19:33,Autel,Emergency Response,98.51,84.57,1.03,94.29,1.82,4.74,No,2,7.4,0,0.06866666666666667,0.0,0.528,0.0,0.0,0.047400000000000005,0.016666666666666666,9.448533333333335,High priority / low risk
MSN-2024-002736,DRN-0176,2024-07-03,21:16:37,DJI,Perimeter Surveillance,93.82,86.28,3.56,84.3,0.56,33.32,No,11,3.8,0,0.23733333333333334,0.01750000000000007,0.02400000000000002,0.0,0.0,0.3332,0.09166666666666666,9.454600000000003,High priority / low risk
MSN-2023-013627,DRN-0776,2023-12-14,06:53:14,DJI,Power Line Inspection,91.59,81.96,0.9,78.55,0.65,4.95,No,48,1.6,0,0.060000000000000005,0.16125000000000006,0.06000000000000001,0.0,0.0,0.0495,0.4,9.458500000000003,High priority / low risk
MSN-2023-012671,DRN-0293,2023-10-20,08:47:14,Parrot,Power Line Inspection,91.93,97.69,2.13,92.72,0.97,18.18,No,27,2.5,0,0.142,0.0,0.188,0.0,0.0,0.1818,0.225,9.4604,High priority / low risk
MSN-2022-000743,DRN-0552,2022-10-17,23:47:38,Autel,Bridge Inspection,84.58,89.09,2.89,88.54,0.41,1.39,No,31,2.1,0,0.19266666666666668,0.0,0.0,0.18066666666666673,0.0,0.0139,0.25833333333333336,9.462533333333335,High priority / low risk
MSN-2021-009945,DRN-0188,2021-04-07,10:18:42,Autel,Road Survey,91.81,79.69,1.52,98.57,1.44,5.26,No,18,1.5,0,0.10133333333333333,0.0,0.376,0.0,0.006200000000000046,0.0526,0.15,9.463733333333336,High priority / low risk
MSN-2022-005180,DRN-0472,2022-09-22,12:23:24,Parrot,Perimeter Surveillance,97.39,87.14,2.75,93.95,0.58,27.97,No,33,5.2,0,0.18333333333333332,0.0,0.03199999999999999,0.0,0.0,0.2797,0.275,9.468933333333332,High priority / low risk
MSN-2026-012559,DRN-0216,2026-02-11,05:27:20,Autel,Site Survey,87.12,95.08,3.25,94.18,0.51,14.26,No,26,5.7,0,0.21666666666666667,0.0,0.0040000000000000036,0.09599999999999985,0.0,0.1426,0.21666666666666667,9.47413333333333,High priority / low risk
MSN-2021-014008,DRN-0757,2021-03-20,00:41:08,DJI,Construction Progress,91.69,98.38,1.97,93.43,0.58,17.34,No,57,4.1,0,0.13133333333333333,0.0,0.03199999999999999,0.0,0.0,0.1734,0.475,9.474533333333333,High priority / low risk
MSN-2023-013227,DRN-0206,2023-09-09,06:15:54,Custom,Crop Health Survey,94.36,96.9,1.31,97.03,0.89,31.7,No,34,1.1,0,0.08733333333333333,0.0,0.156,0.0,0.0,0.317,0.2833333333333333,9.474666666666666,High priority / low risk
MSN-2024-011647,DRN-0599,2024-07-04,12:18:30,Custom,Search and Rescue,86.01,83.52,1.87,83.29,0.43,29.41,No,21,1.0,0,0.12466666666666668,0.042749999999999844,0.0,0.13299999999999984,0.0,0.29410000000000003,0.175,9.476966666666662,High priority / low risk
MSN-2025-011462,DRN-0319,2025-06-05,23:33:06,DJI,Medical Delivery,80.23,86.38,2.02,93.52,0.31,6.81,No,17,8.3,0,0.13466666666666666,0.0,0.0,0.32566666666666655,0.0,0.0681,0.14166666666666666,9.483466666666665,High priority / low risk
MSN-2021-005705,DRN-0770,2021-07-01,10:02:09,Autel,Search and Rescue,90.28,83.17,2.44,82.21,0.78,9.37,No,28,1.4,0,0.16266666666666665,0.06975000000000016,0.11200000000000002,0.0,0.0,0.09369999999999999,0.23333333333333334,9.485100000000003,High priority / low risk
MSN-2023-003531,DRN-0649,2023-04-30,23:55:31,Custom,Safety Monitoring,95.52,79.73,0.81,72.77,0.5,20.86,No,13,6.8,0,0.054000000000000006,0.3057500000000001,0.0,0.0,0.0053999999999999205,0.2086,0.10833333333333334,9.486833333333333,High priority / low risk
MSN-2022-008997,DRN-0429,2022-07-26,16:43:08,DJI,Construction Progress,76.81,86.39,1.21,90.92,0.33,8.04,No,11,6.2,0,0.08066666666666666,0.0,0.0,0.4396666666666666,0.0,0.08039999999999999,0.09166666666666666,9.489866666666666,High priority / low risk
MSN-2021-007416,DRN-0449,2021-04-02,21:53:45,Autel,Power Line Inspection,90.98,81.0,4.27,83.92,0.22,24.9,No,9,2.0,0,0.2846666666666666,0.026999999999999958,0.0,0.0,0.0,0.249,0.075,9.490666666666666,High priority / low risk
MSN-2022-014054,DRN-0129,2022-09-25,23:23:04,Custom,Perimeter Surveillance,100.0,85.97,1.24,79.61,0.34,20.88,No,43,3.6,0,0.08266666666666667,0.13475,0.0,0.0,0.0,0.20879999999999999,0.35833333333333334,9.497900000000001,High priority / low risk
MSN-2024-013890,DRN-0271,2024-06-03,05:19:31,Custom,Crop Health Survey,100.0,82.34,1.39,74.92,0.85,8.97,No,3,5.9,0,0.09266666666666666,0.25199999999999995,0.13999999999999999,0.0,0.0,0.0897,0.025,9.502266666666666,High priority / low risk
MSN-2026-003162,DRN-0478,2026-07-12,14:24:13,Custom,Road Survey,89.65,86.55,2.05,82.87,0.69,7.01,No,45,7.8,0,0.13666666666666666,0.05324999999999989,0.07599999999999998,0.011666666666666476,0.0,0.0701,0.375,9.503299999999996,High priority / low risk
MSN-2022-007509,DRN-0729,2022-12-22,03:09:46,Custom,Perimeter Surveillance,99.93,82.33,3.09,94.06,0.49,20.48,No,40,5.7,0,0.206,0.0,0.0,0.0,0.0,0.2048,0.3333333333333333,9.503733333333333,High priority / low risk
MSN-2024-005235,DRN-0399,2024-03-15,13:47:40,Autel,Construction Progress,90.16,79.26,1.24,86.29,0.43,5.21,No,86,7.9,0,0.08266666666666667,0.0,0.0,0.0,0.014799999999999898,0.0521,0.7166666666666667,9.520533333333333,High priority / low risk
MSN-2024-011402,DRN-0704,2024-11-15,16:40:20,Custom,Search and Rescue,90.25,82.03,1.87,78.52,0.45,3.53,No,43,6.4,0,0.12466666666666668,0.1620000000000001,0.0,0.0,0.0,0.0353,0.35833333333333334,9.524400000000002,High priority / low risk
MSN-2021-005790,DRN-0353,2021-02-09,21:22:45,DJI,Perimeter Surveillance,87.82,85.6,1.84,96.03,0.76,19.02,No,34,2.8,0,0.12266666666666667,0.0,0.10400000000000001,0.0726666666666669,0.0,0.1902,0.2833333333333333,9.52693333333334,High priority / low risk
MSN-2021-004923,DRN-0171,2021-10-11,19:41:54,DJI,Thermal Inspection,92.29,82.04,1.31,85.21,0.43,19.09,No,73,3.4,0,0.08733333333333333,0.0,0.0,0.0,0.0,0.1909,0.6083333333333333,9.531866666666666,High priority / low risk
MSN-2021-002018,DRN-0184,2021-05-23,11:34:04,DJI,Wind Turbine Inspection,94.79,90.85,2.78,83.46,0.5,8.49,No,49,1.9,0,0.18533333333333332,0.03850000000000016,0.0,0.0,0.0,0.0849,0.4083333333333333,9.532866666666669,High priority / low risk
MSN-2025-011844,DRN-0541,2025-01-28,10:41:09,DJI,Power Line Inspection,91.73,99.96,2.07,74.55,0.21,2.72,No,19,1.3,0,0.13799999999999998,0.2612500000000001,0.0,0.0,0.0,0.027200000000000002,0.15833333333333333,9.539433333333335,High priority / low risk
MSN-2025-010735,DRN-0470,2025-05-25,00:57:45,Parrot,Bridge Inspection,85.45,78.86,3.85,88.03,0.56,2.12,No,13,2.1,0,0.25666666666666665,0.0,0.02400000000000002,0.15166666666666656,0.02280000000000001,0.0212,0.10833333333333334,9.541333333333334,High priority / low risk
MSN-2025-007446,DRN-0325,2025-05-11,22:18:25,Custom,Search and Rescue,100.0,98.05,3.12,91.47,1.11,6.87,No,12,5.2,0,0.20800000000000002,0.0,0.24400000000000005,0.0,0.0,0.0687,0.1,9.541600000000003,High priority / low risk
MSN-2021-011222,DRN-0645,2021-07-29,22:52:16,Custom,Power Line Inspection,97.85,94.82,2.79,99.19,0.33,11.9,No,54,7.6,0,0.186,0.0,0.0,0.0,0.0,0.11900000000000001,0.45,9.544,High priority / low risk
MSN-2022-012131,DRN-0387,2022-11-28,15:27:47,DJI,Emergency Response,95.56,81.98,3.33,86.71,0.83,27.87,No,7,1.5,0,0.222,0.0,0.13199999999999998,0.0,0.0,0.2787,0.058333333333333334,9.544933333333333,High priority / low risk
MSN-2023-006911,DRN-0761,2023-09-08,17:28:18,Custom,Tower Inspection,95.31,94.29,1.13,73.72,0.54,10.48,No,21,7.0,0,0.07533333333333332,0.28200000000000003,0.016000000000000014,0.0,0.0,0.1048,0.175,9.545733333333335,High priority / low risk
MSN-2022-006981,DRN-0220,2022-06-22,11:02:03,Custom,Tower Inspection,94.57,84.4,3.18,87.01,0.4,13.22,No,46,7.7,0,0.21200000000000002,0.0,0.0,0.0,0.0,0.1322,0.38333333333333336,9.554933333333334,High priority / low risk
MSN-2026-013797,DRN-0128,2026-01-16,00:00:32,Custom,Field Mapping,92.64,92.73,1.8,90.51,1.17,16.73,No,22,1.0,0,0.12000000000000001,0.0,0.26799999999999996,0.0,0.0,0.1673,0.18333333333333332,9.563733333333335,High priority / low risk
MSN-2021-013215,DRN-0581,2021-02-26,12:44:46,Autel,Construction Progress,91.82,89.32,3.82,91.69,0.29,2.67,No,45,7.0,0,0.25466666666666665,0.0,0.0,0.0,0.0,0.026699999999999998,0.375,9.566266666666667,High priority / low risk
MSN-2022-007248,DRN-0593,2022-09-04,18:30:06,DJI,Search and Rescue,90.84,89.75,1.52,96.99,0.28,1.09,No,87,7.8,0,0.10133333333333333,0.0,0.0,0.0,0.0,0.0109,0.725,9.566533333333332,High priority / low risk
MSN-2023-007789,DRN-0271,2023-12-30,00:54:19,Autel,Network Site Survey,94.19,78.74,3.0,83.52,0.26,30.83,No,22,4.1,0,0.2,0.0370000000000001,0.0,0.0,0.0252000000000001,0.30829999999999996,0.18333333333333332,9.567333333333336,High priority / low risk
MSN-2023-005402,DRN-0775,2023-01-01,07:43:27,Parrot,Perimeter Surveillance,90.86,94.5,3.05,85.32,0.95,9.26,No,22,6.9,0,0.2033333333333333,0.0,0.18,0.0,0.0,0.0926,0.18333333333333332,9.567466666666666,High priority / low risk
MSN-2021-005179,DRN-0129,2021-08-02,11:50:35,Custom,Thermal Inspection,91.57,82.87,6.07,94.46,0.47,3.14,No,5,7.2,0,0.4046666666666667,0.0,0.0,0.0,0.0,0.031400000000000004,0.041666666666666664,9.570533333333334,High priority / low risk
MSN-2021-007126,DRN-0235,2021-12-18,08:28:32,Custom,Site Survey,99.16,84.64,2.02,82.19,0.63,21.26,No,35,6.0,0,0.13466666666666666,0.07025000000000006,0.052000000000000005,0.0,0.0,0.2126,0.2916666666666667,9.572633333333336,High priority / low risk
MSN-2021-004320,DRN-0498,2021-07-21,14:04:34,Custom,Bridge Inspection,95.43,97.76,2.25,95.37,0.64,18.67,No,48,0.8,0,0.15,0.0,0.05600000000000001,0.0,0.0,0.1867,0.4,9.577600000000002,High priority / low risk
MSN-2022-001158,DRN-0766,2022-04-12,18:15:45,Autel,Emergency Response,85.48,82.21,2.84,92.96,0.62,14.14,No,18,7.2,0,0.18933333333333333,0.0,0.048,0.15066666666666653,0.0,0.1414,0.15,9.577866666666665,High priority / low risk
MSN-2022-013134,DRN-0109,2022-12-13,18:06:10,DJI,Emergency Response,92.43,78.43,1.43,84.37,1.19,1.04,No,36,1.0,0,0.09533333333333333,0.015749999999999886,0.27599999999999997,0.0,0.031399999999999866,0.0104,0.3,9.57923333333333,High priority / low risk
MSN-2021-013467,DRN-0514,2021-09-02,01:38:27,Custom,Solar Farm Inspection,82.22,94.39,0.59,75.32,0.29,3.96,No,5,2.9,0,0.03933333333333333,0.24200000000000016,0.0,0.25933333333333336,0.0,0.039599999999999996,0.041666666666666664,9.58546666666667,High priority / low risk
MSN-2026-006786,DRN-0263,2026-07-27,08:18:02,Custom,Construction Progress,89.25,83.02,2.14,82.43,0.73,15.54,No,29,6.5,0,0.14266666666666666,0.06424999999999984,0.092,0.025,0.0,0.15539999999999998,0.24166666666666667,9.59303333333333,High priority / low risk
MSN-2021-006657,DRN-0735,2021-05-24,12:34:06,Autel,Wind Turbine Inspection,95.85,79.86,0.6,98.02,1.32,33.57,No,17,5.7,0,0.04,0.0,0.328,0.0,0.0028000000000000112,0.3357,0.14166666666666666,9.596666666666668,High priority / low risk
MSN-2025-005125,DRN-0321,2025-07-16,13:14:09,Custom,Thermal Inspection,91.72,88.55,3.4,97.33,0.53,15.97,No,38,1.6,0,0.22666666666666666,0.0,0.01200000000000001,0.0,0.0,0.1597,0.31666666666666665,9.598933333333335,High priority / low risk
MSN-2023-005698,DRN-0386,2023-09-20,21:02:17,DJI,Safety Monitoring,95.51,89.84,0.81,72.62,0.15,14.71,No,20,1.6,0,0.054000000000000006,0.3094999999999999,0.0,0.0,0.0,0.1471,0.16666666666666666,9.602466666666665,High priority / low risk
MSN-2026-004099,DRN-0123,2026-07-19,18:11:49,Parrot,Search and Rescue,100.0,98.3,1.62,95.16,0.44,32.07,No,56,1.1,0,0.10800000000000001,0.0,0.0,0.0,0.0,0.3207,0.4666666666666667,9.608266666666667,High priority / low risk
MSN-2025-002685,DRN-0322,2025-07-18,23:06:49,Custom,Construction Progress,94.34,78.71,2.1,85.9,0.38,25.98,No,51,7.5,0,0.14,0.0,0.0,0.0,0.025800000000000125,0.25980000000000003,0.425,9.6148,High priority / low risk
MSN-2025-014384,DRN-0713,2025-03-01,22:29:27,Custom,Power Line Inspection,93.96,97.44,1.26,85.34,0.19,13.77,No,80,2.8,0,0.084,0.0,0.0,0.0,0.0,0.1377,0.6666666666666666,9.616266666666668,High priority / low risk
MSN-2021-005137,DRN-0231,2021-02-28,05:29:15,DJI,Precision Spraying,91.19,94.18,0.74,94.06,0.65,88.86,No,7,2.9,0,0.04933333333333333,0.0,0.06000000000000001,0.0,0.0,0.8886,0.058333333333333334,9.617466666666665,High priority / low risk
MSN-2025-006531,DRN-0528,2025-04-26,23:41:04,Parrot,Safety Monitoring,86.81,84.11,1.7,92.92,0.86,31.74,No,13,0.9,0,0.11333333333333333,0.0,0.144,0.10633333333333325,0.0,0.31739999999999996,0.10833333333333334,9.620533333333332,High priority / low risk
MSN-2024-014252,DRN-0183,2024-12-15,03:47:50,DJI,Emergency Response,85.73,93.68,2.11,94.76,0.59,10.79,No,38,6.7,0,0.14066666666666666,0.0,0.03599999999999999,0.1423333333333332,0.0,0.1079,0.31666666666666665,9.6212,High priority / low risk
MSN-2025-000399,DRN-0456,2025-04-26,18:43:00,Custom,Search and Rescue,95.06,97.82,3.66,95.8,0.74,23.87,No,12,6.6,0,0.24400000000000002,0.0,0.096,0.0,0.0,0.23870000000000002,0.1,9.621600000000003,High priority / low risk
MSN-2024-006480,DRN-0510,2024-09-15,11:40:19,Autel,Road Survey,98.17,97.14,1.35,83.39,0.96,2.19,No,50,3.7,0,0.09000000000000001,0.04024999999999999,0.184,0.0,0.0,0.0219,0.4166666666666667,9.622366666666668,High priority / low risk
MSN-2022-000350,DRN-0191,2022-06-15,00:54:32,Custom,Wind Turbine Inspection,83.29,93.26,1.65,95.7,0.85,11.82,No,14,8.1,0,0.11,0.0,0.13999999999999999,0.22366666666666646,0.0,0.1182,0.11666666666666667,9.6236,High priority / low risk
MSN-2022-000504,DRN-0237,2022-01-18,07:40:17,Parrot,Field Mapping,92.98,85.92,3.59,94.89,0.46,19.14,No,34,5.3,0,0.23933333333333331,0.0,0.0,0.0,0.0,0.19140000000000001,0.2833333333333333,9.629866666666667,High priority / low risk
MSN-2026-006392,DRN-0549,2026-05-25,21:07:12,Custom,Thermal Inspection,91.4,83.06,4.75,91.22,0.5,31.22,No,2,2.4,0,0.31666666666666665,0.0,0.0,0.0,0.0,0.3122,0.016666666666666666,9.630933333333333,High priority / low risk
